Precio sugerido,Producto,Producto_s_tilde,Provincia,Region,categoria,id_producto,marca,subcategoria
72.0,Limpiador Mulituso de Vidrios Repuesto Economico Cif 450 Ml,Limpiador Mulituso de Vidrios Repuesto Economico Cif 450 Ml,Chubut,Patagonia,Limpieza Piso y Muebles,7791290007505,Cif,Limpiadores Multiuso
53.0,Limpiador para Baño en Doypack Ecovita 500 Ml,Limpiador para Baño en Doypack Ecovita 500 Ml,Chubut,Patagonia,Limpieza de Baño,7798124360355,Ecovita,Desinfectantes de Baño
54.0,Limpiador para Baño en Doypack Ecovita 900 Cc,Limpiador para Baño en Doypack Ecovita 900 Cc,Chubut,Patagonia,Limpieza de Baño,7798124360997,Ecovita,Desinfectantes de Baño
152.0,Limpiador para Inodoros Desinfectante Lysoform 500 Cc,Limpiador para Inodoros Desinfectante Lysoform 500 Cc,Chubut,Patagonia,Limpieza de Baño,7790520989048,Lysoform,Desinfectantes de Baño
199.0,Limpiador para Inodoros Original Harpic 500 Ml,Limpiador para Inodoros Original Harpic 500 Ml,Chubut,Patagonia,Limpieza de Baño,7791130681391,Harpic,Desinfectantes de Baño
74.0,Limpiador para Pisos Líquido Desinfectante Original Lysoform 450 Cc,Limpiador para Pisos Liquido Desinfectante Original Lysoform 450 Cc,Chubut,Patagonia,Limpieza Piso y Muebles,7790520986481,Lysoform,Limpiadores Piso
73.0,Limpiador para Vidrios Ecovita 900 Ml,Limpiador para Vidrios Ecovita 900 Ml,Chubut,Patagonia,Limpieza Piso y Muebles,7798124360980,Ecovita,Limpiadores Multiuso
79.0,Limpiador para Vidrios Repuesto Procenex 420 Ml,Limpiador para Vidrios Repuesto Procenex 420 Ml,Chubut,Patagonia,Limpieza Piso y Muebles,7791130002844,Procenex,Limpiadores Multiuso
93.0,Limpiador Pisos 4 en 1 Jazmin Cif 750 Ml,Limpiador Pisos 4 en 1 Jazmin Cif 750 Ml,Chubut,Patagonia,Limpieza Piso y Muebles,7791290013902,Cif,Limpiadores Piso
93.0,Limpiador Pisos 4 en 1 Lavanda Cif 750 Ml,Limpiador Pisos 4 en 1 Lavanda Cif 750 Ml,Chubut,Patagonia,Limpieza Piso y Muebles,7791290013919,Cif,Limpiadores Piso
